datetime,open,high,low,close,volume
2024-08-09 15:15:00,215.94000,216.38000,215.64999,216.28500,1110508
2024-08-09 15:00:00,215.60500,216.08000,215.21001,215.92000,1058922
2024-08-09 14:45:00,215.16000,215.67500,215.03999,215.61000,1166037
2024-08-09 14:30:00,215.27499,215.50710,214.89999,215.17999,890824
2024-08-09 14:15:00,215.42000,215.50999,214.92000,215.28000,891084
2024-08-09 14:00:00,215.92999,216.09151,215.28999,215.41000,822474
2024-08-09 13:45:00,216.27000,216.42000,215.64000,215.91640,814528
2024-08-09 13:30:00,216.53999,216.78000,216.17500,216.25780,1003281
2024-08-09 13:15:00,215.83000,216.53999,215.83000,216.53500,1256672
2024-08-09 13:00:00,215.43820,215.86000,215.25000,215.85001,743454
2024-08-09 12:45:00,214.85001,215.45000,214.71001,215.43500,1104051
2024-08-09 12:30:00,214.53000,214.92950,214.51010,214.85001,701982
2024-08-09 12:15:00,214.54500,214.91000,214.46001,214.53011,1247836
2024-08-09 12:00:00,214.70000,214.89999,214.41000,214.53999,847615
2024-08-09 11:45:00,215.11501,215.45000,214.54010,214.71001,845636
2024-08-09 11:30:00,215.12000,215.71001,215.06000,215.11000,1052451
2024-08-09 11:15:00,215.22000,215.73500,215.10001,215.13499,1050616
2024-08-09 11:00:00,214.82001,215.52000,214.80499,215.21001,1168644
2024-08-09 10:45:00,213.79010,215.17999,213.76030,214.76500,1379938
2024-08-09 10:30:00,214.71001,214.75500,213.67000,213.83000,1253790
2024-08-09 10:15:00,214.37000,214.78951,214.02000,214.70000,1375537
2024-08-09 10:00:00,212.58000,214.49001,212.34000,214.38710,1614260
2024-08-09 09:45:00,212.27000,213.30000,212.24001,212.53000,1565613
2024-08-09 09:30:00,212.08000,213.48000,211.98000,212.25999,3212120
2024-08-08 15:45:00,213.03500,213.52000,212.50999,213.34000,3019380
2024-08-08 15:30:00,212.14000,213.18500,211.88000,213.03999,1645779
2024-08-08 15:15:00,213.09000,213.20000,212.12000,212.13010,1257069
2024-08-08 15:00:00,212.89999,213.41499,212.50000,213.08000,1024103
2024-08-08 14:45:00,212.74001,213.06000,212.67999,212.91499,690494
2024-08-08 14:30:00,212.99590,213.42999,212.60001,212.75000,862165
2024-08-08 14:15:00,213.55000,213.80000,212.70750,212.98000,1075810
2024-08-08 14:00:00,213.67000,213.84000,213.35001,213.56000,761787
2024-08-08 13:45:00,213.74001,213.89000,213.42999,213.68550,1256217
2024-08-08 13:30:00,213.89999,214.20000,213.67000,213.73000,877910
2024-08-08 13:15:00,213.32001,213.99001,213.28999,213.89760,1170580
2024-08-08 13:00:00,213.22000,213.38000,212.63010,213.32471,969168
2024-08-08 12:45:00,212.98000,213.47000,212.89999,213.17500,890401
2024-08-08 12:30:00,213.26500,213.27000,212.50000,212.98000,946917
2024-08-08 12:15:00,212.84000,213.46001,212.66000,213.25000,1603744
2024-08-08 12:00:00,212.37000,212.91000,212.23250,212.84000,1074574
2024-08-08 11:45:00,212.09000,212.45950,211.71001,212.39000,809171
2024-08-08 11:30:00,212.21001,212.67999,211.92030,212.08000,1041767
2024-08-08 11:15:00,211.46001,212.35001,211.08000,212.21001,1428505
2024-08-08 11:00:00,212.19000,212.21001,211.17000,211.28999,1220506
2024-08-08 10:45:00,212.36000,212.99001,211.96001,212.19000,1198028
2024-08-08 10:30:00,212.58000,212.68500,212.14000,212.34000,1133289
2024-08-08 10:15:00,211.84000,212.62469,211.39600,212.56000,1769529
2024-08-08 10:00:00,210.67000,211.89000,210.50920,211.84000,2123561
2024-08-08 09:45:00,210.28999,210.74001,208.83000,210.73000,2308679
2024-08-08 09:30:00,213.09500,213.21001,210.19000,210.19000,4267992
2024-08-07 15:45:00,210.57001,210.83000,209.41000,209.86000,3893889
2024-08-07 15:30:00,210.55000,210.99001,210.22000,210.57500,1464122
2024-08-07 15:15:00,209.95000,210.84000,209.89999,210.52010,1130785
2024-08-07 15:00:00,208.94501,210.57001,208.48000,209.92999,1949684
2024-08-07 14:45:00,209.59000,209.83000,208.89000,208.94000,1285448
2024-08-07 14:30:00,211.02000,211.02000,209.50000,209.63000,1649132
2024-08-07 14:15:00,210.36000,211.25960,210.02000,211.06000,1934607
2024-08-07 14:00:00,210.89999,211.28000,210.02000,210.37000,1217347
2024-08-07 13:45:00,211.27000,211.44000,210.58810,210.92999,937886
2024-08-07 13:30:00,211.03999,211.49001,210.86501,211.28000,1005372
2024-08-07 13:15:00,211.25000,211.70000,210.35001,211.03999,1335062
2024-08-07 13:00:00,211.53999,211.85001,210.86000,211.27260,1436075
2024-08-07 12:45:00,212.14000,212.36000,211.43010,211.55499,1137842
2024-08-07 12:30:00,212.59970,212.97000,212.07001,212.11000,1303248
2024-08-07 12:15:00,212.23000,212.81000,211.98000,212.58501,846265
2024-08-07 12:00:00,212.59000,212.59000,211.17999,212.24010,1380749
2024-08-07 11:45:00,212.49001,212.70000,211.96001,212.57990,1386171
2024-08-07 11:30:00,213.12399,213.64000,212.48000,212.48190,1447642
2024-08-07 11:15:00,213.21500,213.39999,212.77000,213.16000,1226174
2024-08-07 11:00:00,213.17999,213.59000,212.64999,213.21001,1545176
2024-08-07 10:45:00,212.82001,213.47000,212.72000,213.14999,1740931
2024-08-07 10:30:00,211.69000,212.87000,211.47000,212.82001,1855237
2024-08-07 10:15:00,212.00270,212.20990,210.81000,211.70000,2071979
2024-08-07 10:00:00,212.42999,212.89999,211.75999,211.96001,2457372
2024-08-07 09:45:00,211.38000,212.42999,210.92999,212.39999,2932864
2024-08-07 09:30:00,206.89000,211.64000,206.41000,211.38980,8252453
2024-08-06 15:45:00,207.92990,208.34000,206.39999,207.12500,4967888
2024-08-06 15:30:00,208.50500,208.59000,207.74001,207.92000,1535370
2024-08-06 15:15:00,207.97000,208.70000,207.39999,208.50500,1635595
2024-08-06 15:00:00,208.74001,208.83000,207.61000,207.96001,1479022
2024-08-06 14:45:00,209.64011,209.95000,208.70000,208.74500,1171682
2024-08-06 14:30:00,209.45000,209.89000,209.17000,209.64000,984330
2024-08-06 14:15:00,208.28500,209.47990,208.28500,209.44640,1261674
2024-08-06 14:00:00,208.50999,208.50999,207.70500,208.30000,1554990
2024-08-06 13:45:00,208.78999,208.97000,208.33000,208.50999,915071
2024-08-06 13:30:00,209.00999,209.18500,208.55000,208.78500,1116548
2024-08-06 13:15:00,209.19000,209.34000,208.52000,208.99001,892554
2024-08-06 13:00:00,209.69000,209.72000,208.92000,209.19000,1178416
2024-08-06 12:45:00,208.82001,209.98000,208.74001,209.70000,1439879
2024-08-06 12:30:00,208.67000,208.99001,208.36000,208.83000,1096742
2024-08-06 12:15:00,208.75999,208.99001,208.42000,208.63100,1183612
2024-08-06 12:00:00,208.46001,208.97000,208.27000,208.74001,1319411
2024-08-06 11:45:00,206.47000,208.55960,206.39999,208.46001,1766167
2024-08-06 11:30:00,206.12041,207.71001,206.06000,206.47000,1632775
2024-08-06 11:15:00,207.12500,207.58000,206.03999,206.11000,1640347
2024-08-06 11:00:00,207.50999,207.73950,206.67500,207.13361,1709353
2024-08-06 10:45:00,206.25000,207.67999,206.17999,207.54601,2206492
2024-08-06 10:30:00,204.98000,206.33681,204.37000,206.24001,2253181
2024-08-06 10:15:00,204.75000,205.80000,204.41000,204.89011,2895294
2024-08-06 10:00:00,203.19000,204.94920,202.42999,204.72000,3385610
2024-08-06 09:45:00,201.67999,204.10001,201.07001,203.13210,5457976
2024-08-06 09:30:00,205.39000,206.25000,201.64000,201.66499,12361604
2024-08-05 15:45:00,207.57001,209.35001,206.82010,209.19000,7863246
2024-08-05 15:30:00,206.42999,208.25000,206.01170,207.57001,3388504
2024-08-05 15:15:00,205.40500,207.14000,205.27000,206.42999,3427008
2024-08-05 15:00:00,204.78999,206.42999,204.06000,205.37000,3424697
2024-08-05 14:45:00,207.56000,208.07001,203.92000,204.78400,6698815
2024-08-05 14:30:00,210.56300,210.95000,207.29601,207.55000,3127214
2024-08-05 14:15:00,209.45000,210.64000,209.38000,210.61000,1355478
2024-08-05 14:00:00,210.77000,210.91000,209.37000,209.45010,1296258
2024-08-05 13:45:00,211.18730,211.39999,210.50999,210.74010,1309022
2024-08-05 13:30:00,210.78999,211.89000,210.78000,211.17999,1153205
2024-08-05 13:15:00,211.42000,211.77010,210.77000,210.81000,1240758
2024-08-05 13:00:00,210.36000,211.78500,209.91000,211.44501,1734196
2024-08-05 12:45:00,210.81000,211.00400,209.72000,210.38000,1483974
2024-08-05 12:30:00,212.62000,212.64999,210.55009,210.78999,1787765
2024-08-05 12:15:00,211.70000,213.00000,211.45419,212.61501,1827364
2024-08-05 12:00:00,210.33501,212.00000,210.02000,211.64000,1740140
2024-08-05 11:45:00,210.10001,211.33000,209.50500,210.33501,2402537
2024-08-05 11:30:00,211.20000,211.88800,209.92000,210.10001,2745094
2024-08-05 11:15:00,212.39000,213.47000,211.17000,211.17000,2866456
2024-08-05 11:00:00,209.58501,212.94991,208.74001,212.25999,4297761
2024-08-05 10:45:00,208.53999,210.38000,208.00000,209.55991,2713821
2024-08-05 10:30:00,207.94070,210.39999,207.82001,208.49710,3526116
2024-08-05 10:15:00,209.74001,211.00000,207.70000,207.97870,3988021
2024-08-05 10:00:00,207.81000,211.00999,207.79010,209.78999,4714621
2024-08-05 09:45:00,209.50000,211.11000,207.17000,207.63000,7244950
2024-08-05 09:30:00,199.14000,210.00000,196.21001,208.55000,27409767
2024-08-02 15:45:00,222.02000,222.24001,219.06000,219.80000,8006267
2024-08-02 15:30:00,222.63000,222.98830,220.87000,222.02010,3036507
2024-08-02 15:15:00,222.89000,223.17999,222.11000,222.62000,1918055
2024-08-02 15:00:00,222.70000,223.37000,222.11501,222.89999,1703181
2024-08-02 14:45:00,223.56430,224.00000,222.63000,222.70000,1321956
2024-08-02 14:30:00,223.42000,224.10001,223.19000,223.63000,1583975
2024-08-02 14:15:00,222.68500,223.43500,221.91000,223.43500,1940407
2024-08-02 14:00:00,224.21001,224.22220,222.57001,222.70000,1709045
2024-08-02 13:45:00,224.81500,224.99001,223.31000,224.19000,1856875
2024-08-02 13:30:00,224.63000,225.00500,224.35001,224.83000,2043116
2024-08-02 13:15:00,224.83000,225.27000,224.51360,224.64000,1597006
2024-08-02 13:00:00,224.21500,224.95000,224.14000,224.82001,1575101
2024-08-02 12:45:00,224.94000,225.03940,223.45000,224.23500,1891140
2024-08-02 12:30:00,224.61501,225.60001,224.52000,224.98280,2423906
2024-08-02 12:15:00,222.92000,224.72000,222.80000,224.62000,2640657
2024-08-02 12:00:00,223.20500,223.98000,222.73000,222.90500,1725305
2024-08-02 11:45:00,222.64999,223.45000,222.25000,223.20500,1770313
2024-08-02 11:30:00,222.86000,222.95000,221.42000,222.66000,2962169
2024-08-02 11:15:00,222.42999,223.67000,222.42999,222.83000,2308389
2024-08-02 11:00:00,222.41000,223.22000,221.75999,222.42500,2907380
2024-08-02 10:45:00,223.39999,224.37990,222.35570,222.39999,5909192
2024-08-02 10:30:00,222.63000,223.50000,222.58000,223.37000,3194419
2024-08-02 10:15:00,220.78000,222.95000,220.77000,222.65500,5647585
2024-08-02 10:00:00,223.20500,224.14999,220.67999,220.83501,4786292
2024-08-02 09:45:00,223.60001,224.41499,222.10010,223.23000,5926851
2024-08-02 09:30:00,219.14999,223.87000,217.71001,223.58000,13176254
2024-08-01 15:45:00,217.88499,219.14000,217.13499,218.28000,5176448
2024-08-01 15:30:00,218.05000,218.53000,217.61000,217.88000,2261601
2024-08-01 15:15:00,217.69000,218.15990,217.33000,218.05499,1653351
2024-08-01 15:00:00,217.48000,217.95000,217.12000,217.69000,1378915
2024-08-01 14:45:00,217.33000,217.88499,217.02000,217.49500,1763156
2024-08-01 14:30:00,217.79500,218.03999,217.17999,217.33000,1235101
2024-08-01 14:15:00,217.90500,218.00999,217.21001,217.78999,1325980
2024-08-01 14:00:00,218.62000,218.80000,217.88000,217.89999,1556888
2024-08-01 13:45:00,217.37250,218.66000,217.19080,218.63000,1135963
2024-08-01 13:30:00,218.16000,218.44000,217.32001,217.35001,2371237
2024-08-01 13:15:00,218.25999,218.30000,217.63000,218.14999,1081941
2024-08-01 13:00:00,218.72000,218.89999,218.17999,218.25500,897047
2024-08-01 12:45:00,218.72000,219.05991,218.45500,218.74001,1380812
2024-08-01 12:30:00,219.34000,219.50000,218.53999,218.76900,1095308
2024-08-01 12:15:00,219.89999,220.17000,219.02000,219.32001,1175019
2024-08-01 12:00:00,219.79010,220.06990,219.64999,219.91420,894192
2024-08-01 11:45:00,219.34000,220.12000,219.21010,219.80000,1019923
2024-08-01 11:30:00,220.56000,220.85001,219.28000,219.33000,1388797
2024-08-01 11:15:00,220.42999,220.78999,220.12000,220.53999,1184871
2024-08-01 11:00:00,221.00000,221.17500,220.12000,220.42000,1449689
2024-08-01 10:45:00,221.08000,221.42999,220.35030,220.98500,1444372
2024-08-01 10:30:00,221.27969,221.73000,220.61000,221.10001,2230729
2024-08-01 10:15:00,223.17000,223.39000,221.25999,221.28000,1850652
2024-08-01 10:00:00,224.25999,224.30000,222.95000,223.15500,2140717
2024-08-01 09:45:00,223.08000,224.30000,223.08000,224.28000,2410042
2024-08-01 09:30:00,224.37000,224.45050,222.56000,223.05000,4110658
2024-07-31 15:45:00,222.84000,222.98000,221.66000,221.99001,3952670
2024-07-31 15:30:00,221.64000,223.00929,221.37000,222.85500,1665850
2024-07-31 15:15:00,222.59000,223.01990,221.28500,221.61011,1839677
2024-07-31 15:00:00,222.66499,223.03000,222.42000,222.58000,1177188
2024-07-31 14:45:00,223.17000,223.30009,222.53999,222.66499,874564
2024-07-31 14:30:00,222.94000,223.37000,222.34000,223.17999,1059849
2024-07-31 14:15:00,222.65739,223.00999,222.65739,222.92999,627230
2024-07-31 14:00:00,222.19000,222.78000,221.92000,222.66000,994339
2024-07-31 13:45:00,221.73000,222.45000,221.67000,222.17000,723725
2024-07-31 13:30:00,222.59500,222.60001,221.31000,221.75000,1164226
2024-07-31 13:15:00,222.73000,223.00999,222.52000,222.60001,1293827
2024-07-31 13:00:00,222.53999,222.88000,222.45000,222.73500,863847
2024-07-31 12:45:00,222.28999,222.75999,222.25999,222.53999,762924
2024-07-31 12:30:00,222.38361,222.39000,222.08009,222.30000,563640
2024-07-31 12:15:00,222.61000,222.62000,222.17000,222.37000,621199
2024-07-31 12:00:00,222.57001,222.70000,222.36000,222.61000,675565
2024-07-31 11:45:00,222.58501,222.73000,222.35001,222.55000,905899
2024-07-31 11:30:00,223.15500,223.37000,222.49001,222.58501,904908
2024-07-31 11:15:00,222.53999,223.17000,222.31010,223.15500,933865
2024-07-31 11:00:00,222.60500,222.78990,222.30000,222.53500,1083454
2024-07-31 10:45:00,223.25999,223.82001,222.57001,222.61000,1570464
2024-07-31 10:30:00,222.84000,223.81000,222.64999,223.25999,1560068
2024-07-31 10:15:00,222.35001,223.44000,222.25000,222.83000,2150341
2024-07-31 10:00:00,221.98000,222.63000,221.86000,222.34000,1561423
2024-07-31 09:45:00,221.66000,222.56000,221.39999,221.98000,2083436
2024-07-31 09:30:00,221.53000,222.66000,220.64000,221.61000,5171019
2024-07-30 15:45:00,219.00000,219.92000,218.62000,218.78999,4129228
2024-07-30 15:30:00,218.64000,218.99001,218.45000,218.99001,1537710
2024-07-30 15:15:00,218.11011,218.71001,218.11011,218.63000,1234175
2024-07-30 15:00:00,218.21500,218.37000,217.97501,218.13499,754335
2024-07-30 14:45:00,218.25000,218.39000,217.97000,218.20000,788464
2024-07-30 14:30:00,218.28000,218.46500,218.10001,218.24500,551272
2024-07-30 14:15:00,218.13000,218.74001,218.13000,218.28500,1015865
2024-07-30 14:00:00,217.59000,218.20000,217.58000,218.12000,864015
2024-07-30 13:45:00,217.39999,217.61000,217.22501,217.58501,613239
2024-07-30 13:30:00,217.24001,217.41000,216.96001,217.39999,652983
2024-07-30 13:15:00,217.08000,217.35001,216.91020,217.25000,671890
2024-07-30 13:00:00,216.17000,217.21001,216.12000,217.12000,967872
2024-07-30 12:45:00,217.12000,217.16000,216.14999,216.14999,961034
2024-07-30 12:30:00,216.96001,217.21001,216.73000,217.14000,764944
2024-07-30 12:15:00,217.13000,217.21510,216.60001,216.98000,657942
2024-07-30 12:00:00,216.55330,217.16000,216.55000,217.14000,738912
2024-07-30 11:45:00,216.50999,216.75000,216.50000,216.54500,757006
2024-07-30 11:30:00,217.28000,217.53999,216.33000,216.51990,1383261
2024-07-30 11:15:00,217.36000,217.58000,217.17000,217.28999,1125683
2024-07-30 11:00:00,218.67999,218.82001,217.33000,217.38000,1905419
2024-07-30 10:45:00,218.86400,219.07001,218.61000,218.72130,1033531
2024-07-30 10:30:00,219.07001,219.33580,218.03999,218.87000,1574859
2024-07-30 10:15:00,219.89999,220.07990,218.97000,219.07001,1490289
2024-07-30 10:00:00,219.66000,219.94000,219.00000,219.89000,1414976
2024-07-30 09:45:00,220.19000,220.25999,219.22000,219.64000,1701079
2024-07-30 09:30:00,219.03999,220.32500,218.56000,220.17999,3566073
2024-07-29 15:45:00,219.09500,219.12000,218.00000,218.21001,2820846
2024-07-29 15:30:00,218.59000,219.10500,218.46001,219.10001,1163294
2024-07-29 15:15:00,218.64999,218.69000,218.43500,218.59000,662985
2024-07-29 15:00:00,218.56000,218.75000,218.36000,218.66000,943140
2024-07-29 14:45:00,218.31000,218.63000,217.97000,218.57001,766382
2024-07-29 14:30:00,218.34000,218.44949,218.06500,218.31000,720327
2024-07-29 14:15:00,218.45500,218.66991,218.27100,218.35001,827275
2024-07-29 14:00:00,218.37000,218.48000,218.05000,218.47990,747831
2024-07-29 13:45:00,218.89999,219.08690,218.32091,218.36000,603307
2024-07-29 13:30:00,218.70000,219.07001,218.53239,218.89999,677111
2024-07-29 13:15:00,218.92999,219.17999,218.66000,218.70000,949431
2024-07-29 13:00:00,218.80251,219.28000,218.72000,218.94000,772839
2024-07-29 12:45:00,218.49001,218.88989,218.48000,218.78000,471990
2024-07-29 12:30:00,218.55000,218.84000,218.37500,218.50861,575275
2024-07-29 12:15:00,218.64999,218.96001,218.50999,218.54500,666779
2024-07-29 12:00:00,218.03999,218.83160,218.03999,218.64999,997883
2024-07-29 11:45:00,217.11000,218.08000,217.06100,218.03500,901111
